1754571600000000,17152678.00000000,17211514.00000000,17131428.00000000,17196808.00000000,1.91192500,1754575199999999,32818837.40622900,850,1.01318200,17388435.92307200,0
1754575200000000,17198676.00000000,17215487.00000000,17150718.00000000,17176260.00000000,2.50737100,1754578799999999,43075674.90483200,868,1.22733300,21082696.66008400,0
1754578800000000,17176625.00000000,17230431.00000000,17168451.00000000,17218751.00000000,0.91424200,1754582399999999,15724645.17279900,679,0.56124900,9653985.56434800,0
1754582400000000,17218205.00000000,17223631.00000000,17068145.00000000,17157335.00000000,2.05445100,1754585999999999,35294907.79249700,836,1.32126500,22707391.59273800,0
1754586000000000,17158054.00000000,17202411.00000000,17142636.00000000,17194738.00000000,1.15282600,1754589599999999,19797545.09158700,729,0.64213500,11029000.61309500,0
1754589600000000,17194940.00000000,17219223.00000000,17146582.00000000,17216959.00000000,0.71869600,1754593199999999,12342340.28050700,468,0.39990600,6866411.46383800,0
1754593200000000,17217247.00000000,17304882.00000000,17201422.00000000,17286552.00000000,2.45631700,1754596799999999,42342266.64948000,793,1.12459100,19392438.17589600,0
1754596800000000,17286553.00000000,17293713.00000000,17249113.00000000,17253792.00000000,1.38360700,1754600399999999,23898323.90408200,589,0.36824800,6360416.69730500,0
1754600400000000,17254636.00000000,17280292.00000000,17228564.00000000,17232092.00000000,1.19866000,1754603999999999,20677063.77928400,536,0.23337900,4026101.84259100,0
1754604000000000,17231582.00000000,17293784.00000000,17230332.00000000,17286251.00000000,1.47678300,1754607599999999,25495425.70556900,622,1.08827600,18784171.54301500,0
1754607600000000,17285506.00000000,17288019.00000000,17237905.00000000,17257121.00000000,1.19668600,1754611199999999,20646930.57821100,403,0.68675500,11846513.59863500,0
1754611200000000,17257170.00000000,17306639.00000000,17201265.00000000,17274129.00000000,7.14981000,1754614799999999,123412496.70212600,1422,3.15893400,54532127.91637200,0
1754614800000000,17273396.00000000,17273396.00000000,17219225.00000000,17230432.00000000,6.01600200,1754618399999999,103721862.22353200,1149,2.98667500,51488378.28078400,0
1754618400000000,17230440.00000000,17235226.00000000,17205788.00000000,17207622.00000000,4.35895500,1754621999999999,75048743.32692000,742,2.55845300,44044416.79671800,0
1754622000000000,17207622.00000000,17251955.00000000,17207478.00000000,17224678.00000000,11.12604800,1754625599999999,191674884.39530500,1097,6.21197100,107001015.23045100,0
1754625600000000,17224677.00000000,17231594.00000000,17209397.00000000,17221804.00000000,3.73247600,1754629199999999,64281489.97519800,663,2.27812000,39234000.66678500,0
1754629200000000,17221804.00000000,17231126.00000000,17203351.00000000,17207996.00000000,6.48443500,1754632799999999,111628828.08704200,873,4.77491900,82199012.65037600,0
1754632800000000,17209181.00000000,17236035.00000000,17188751.00000000,17233025.00000000,2.96244600,1754636399999999,50995354.63926500,515,0.81353700,13997504.75212300,0
1754636400000000,17233107.00000000,17262089.00000000,17193073.00000000,17249113.00000000,2.23438200,1754639999999999,38516694.34934300,753,1.44271300,24871845.69460500,0
1754640000000000,17249112.00000000,17252962.00000000,17205942.00000000,17250789.00000000,1.37252300,1754643599999999,23648913.19793500,446,0.34653900,5975571.25149600,0
1754643600000000,17249650.00000000,17261997.00000000,17232884.00000000,17259376.00000000,0.86014200,1754647199999999,14833608.11396800,399,0.35490900,6119564.86317200,0
1754647200000000,17259499.00000000,17265378.00000000,17235960.00000000,17257781.00000000,3.02276200,1754650799999999,52146525.00099500,463,0.81171800,13999237.21971000,0
